,profit,budget,company,country,director,genre,gross,name,rating,released,runtime,star,writer,year,ROI_pct,release_dt
5340,1003155,24000000,Dimension Films,USA,Alexandre Aja,Comedy,25003155,Piranha 3D,R,8/20/2010,88,Elisabeth Shue,Pete Goldfinger,2010,4.1798125,2010-08-20
5341,14287556,36000000,Metro-Goldwyn-Mayer (MGM),USA,Steve Pink,Comedy,50287556,Hot Tub Time Machine,R,3/26/2010,101,John Cusack,Josh Heald,2010,39.68765555555556,2010-03-26
5342,-18437058,100000000,Twentieth Century Fox Film Corporation,USA,Tony Scott,Action,81562942,Unstoppable,PG-13,11/12/2010,98,Denzel Washington,Mark Bomback,2010,-18.437058,2010-11-12
5343,-759980,24000000,CBS Films,USA,George Tillman Jr.,Action,23240020,Faster,R,11/24/2010,98,Dwayne Johnson,Tony Gayton,2010,-3.166583333333333,2010-11-24
5344,-11877712,12000000,Path� Pictures International,UK,Neil Marshall,Action,122288,Centurion,R,7/30/2010,97,Michael Fassbender,Neil Marshall,2010,-98.98093333333333,2010-07-30
5345,11161406,15000000,Fox 2000 Pictures,USA,Elizabeth Allen Rosenbaum,Adventure,26161406,Ramona and Beezus,G,7/23/2010,100,Joey King,Laurie Craig,2010,74.40937333333333,2010-07-23
5347,49003625,15000000,Color Force,USA,Thor Freudenthal,Comedy,64003625,Diary of a Wimpy Kid,PG,3/19/2010,100,Zachary Gordon,Jackie Filgo,2010,326.69083333333333,2010-03-19
5348,58485654,52000000,New Line Cinema,USA,Garry Marshall,Comedy,110485654,Valentine's Day,PG-13,2/12/2010,125,Julia Roberts,Katherine Fugate,2010,112.47241153846154,2010-02-12
5349,-36686110,80000000,Warner Bros.,UK,Martin Campbell,Crime,43313890,Edge of Darkness,R,1/29/2010,117,Mel Gibson,William Monahan,2010,-45.857637499999996,2010-01-29
5350,-12837455,44000000,Universal Pictures,USA,Burr Steers,Drama,31162545,Charlie St. Cloud,PG-13,7/30/2010,100,Zac Efron,Craig Pearce,2010,-29.17603409090909,2010-07-30
5351,-7865580,20000000,Overture Films,UK,Matt Reeves,Drama,12134420,Let Me In,R,10/1/2010,116,Kodi Smit-McPhee,Matt Reeves,2010,-39.3279,2010-10-01
5352,18415853,130000000,DreamWorks Animation,USA,Tom McGrath,Animation,148415853,Megamind,PG,11/5/2010,95,Will Ferrell,Alan Schoolcraft,2010,14.16604076923077,2010-11-05
5353,-1971342,3000000,Audiovisual Aval SGR,Spain,Rodrigo Cort�s,Drama,1028658,Sepultado,R,10/15/2010,95,Ryan Reynolds,Chris Sparling,2010,-65.7114,2010-10-15
5354,73371987,165000000,DreamWorks Animation,USA,Mike Mitchell,Animation,238371987,Shrek Forever After,PG,5/21/2010,93,Mike Myers,William Steig,2010,44.467870909090905,2010-05-21
5355,-12247786,14000000,Castle Rock Entertainment,USA,Rob Reiner,Comedy,1752214,Flipped,PG,9/10/2010,100,Madeline Carroll,Rob Reiner,2010,-87.48418571428572,2010-09-10
5356,-32368843,100000000,GK Films,USA,Florian Henckel von Donnersmarck,Action,67631157,The Tourist,PG-13,12/10/2010,103,Johnny Depp,Florian Henckel von Donnersmarck,2010,-32.368843000000005,2010-12-10
5357,5702053,20000000,Touchstone Pictures,USA,Andy Fickman,Comedy,25702053,You Again,PG,9/24/2010,100,Kristen Bell,Moe Jelline,2010,28.510265,2010-09-24
5358,-50613050,155000000,Fox 2000 Pictures,USA,Michael Apted,Adventure,104386950,The Chronicles of Narnia: The Voyage of the Dawn Treader,PG,12/10/2010,113,Ben Barnes,Christopher Markus,2010,-32.65358064516129,2010-12-10
5359,16093646,10500000,Overnight Films,USA,Ethan Maniquis,Action,26593646,Machete,R,9/3/2010,105,Danny Trejo,Robert Rodriguez,2010,153.27281904761904,2010-09-03
5361,-86849009,150000000,Walt Disney Pictures,USA,Jon Turteltaub,Action,63150991,The Sorcerer's Apprentice,PG,7/14/2010,109,Nicolas Cage,Lawrence Konner,2010,-57.89933933333333,2010-07-14
5362,-17525384,70000000,Twentieth Century Fox Film Corporation,USA,Oliver Stone,Drama,52474616,Wall Street: Money Never Sleeps,PG-13,9/24/2010,133,Shia LaBeouf,Allan Loeb,2010,-25.036262857142855,2010-09-24
5364,55014842,25000000,Screen Gems,USA,Lasse Hallstr�m,Drama,80014842,Dear John,PG-13,2/5/2010,108,Channing Tatum,Jamie Linden,2010,220.05936799999998,2010-02-05
5365,20574010,60000000,Columbia Pictures,USA,Ryan Murphy,Drama,80574010,Eat Pray Love,PG-13,8/13/2010,133,Julia Roberts,Ryan Murphy,2010,34.290016666666666,2010-08-13
5366,35539043,65000000,Warner Bros.,USA,Todd Phillips,Comedy,100539043,Due Date,R,11/5/2010,95,Robert Downey Jr.,Alan R. Cohen,2010,54.67545076923077,2010-11-05
5368,-1419265,25000000,Warner Bros.,USA,Sylvain White,Action,23580735,The Losers,PG-13,4/23/2010,97,Idris Elba,Peter Berg,2010,-5.67706,2010-04-23
5369,19123589,20000000,Overture Films,USA,Breck Eisner,Horror,39123589,The Crazies,R,2/26/2010,101,Radha Mitchell,Scott Kosar,2010,95.617945,2010-02-26
5370,-1649942,8000000,Focus Features,USA,Anna Boden,Comedy,6350058,It's Kind of a Funny Story,PG-13,10/8/2010,101,Keir Gilchrist,Anna Boden,2010,-20.624275,2010-10-08
5371,48383780,100000000,Universal Pictures,USA,Paul Weitz,Comedy,148383780,Little Fockers,PG-13,12/22/2010,98,Ben Stiller,John Hamburg,2010,48.38378,2010-12-22
5372,-2177843,2500000,This Is That Productions,USA,James Gunn,Comedy,322157,Super,R,6/10/2011,100,Rainn Wilson,James Gunn,2010,-87.11372,2011-06-10
5375,42950384,20000000,Touchstone Pictures,USA,Julie Anne Robinson,Drama,62950384,The Last Song,PG,3/31/2010,100,Miley Cyrus,Nicholas Sparks,2010,214.75192,2010-03-31
5379,128566,60000000,Constantin Film,Germany,Paul W.S. Anderson,Action,60128566,Resident Evil: Afterlife,R,9/10/2010,96,Milla Jovovich,Paul W.S. Anderson,2010,0.21427666666666667,2010-09-10
5381,23583175,10000000,Universal Pictures,USA,John Erick Dowdle,Horror,33583175,Devil,PG-13,9/17/2010,80,Chris Messina,Brian Nelson,2010,235.83175,2010-09-17
5382,8758465,19000000,Mandate Pictures,USA,Josh Gordon,Comedy,27758465,The Switch,PG-13,8/20/2010,100,Jennifer Aniston,Allan Loeb,2010,46.097184210526315,2010-08-20
5383,-29458451,45000000,R.P. Productions,France,Roman Polanski,Drama,15541549,The Ghost Writer,PG-13,3/19/2010,128,Ewan McGregor,Robert Harris,2010,-65.46322444444445,2010-03-19
5384,-88020320,150000000,Universal Pictures,USA,Joe Johnston,Drama,61979680,The Wolfman,R,2/12/2010,103,Benicio Del Toro,Andrew Kevin Walker,2010,-58.68021333333333,2010-02-12
5386,37744720,20000000,Screen Gems,USA,John Luessenhop,Action,57744720,Takers,PG-13,8/27/2010,107,Chris Brown,Peter Allen,2010,188.7236,2010-08-27
5387,-36460586,47000000,Warner Bros.,USA,Jimmy Hayward,Action,10539414,Jonah Hex,PG-13,6/18/2010,81,Josh Brolin,Mark Neveldine,2010,-77.57571489361702,2010-06-18
5389,2490007,35000000,CBS Films,USA,Alan Poul,Comedy,37490007,The Back-up Plan,PG-13,4/23/2010,104,Jennifer Lopez,Kate Angelo,2010,7.114305714285714,2010-04-23
5390,27061228,40000000,Columbia Pictures,USA,Andy Tennant,Action,67061228,The Bounty Hunter,PG-13,3/19/2010,110,Jennifer Aniston,Sarah Thorp,2010,67.65307,2010-03-19
5391,-6428265,10000000,River Road Entertainment,USA,Floria Sigismondi,Biography,3571735,The Runaways,R,3/19/2010,106,Kristen Stewart,Floria Sigismondi,2010,-64.28264999999999,2010-03-19
5393,11371425,10000000,Rogue Pictures,USA,Colin Strause,Action,21371425,Skyline,PG-13,11/12/2010,97,Eric Balfour,Joshua Cordes,2010,113.71424999999999,2010-11-12
5394,-89787380,120000000,Columbia Pictures,USA,James L. Brooks,Comedy,30212620,How Do You Know,PG-13,12/17/2010,100,Reese Witherspoon,James L. Brooks,2010,-74.82281666666667,2010-12-17
5396,-5231584,7000000,Focus Features,USA,Sofia Coppola,Comedy,1768416,Somewhere,R,1/21/2011,97,Stephen Dorff,Sofia Coppola,2010,-74.73691428571428,2011-01-21
5397,11177548,20000000,Miramax,USA,John Madden,Drama,31177548,The Debt,R,8/31/2011,113,Helen Mirren,Matthew Vaughn,2010,55.887739999999994,2011-08-31
5398,2590894,3200000,Olympus Pictures,USA,Mike Mills,Comedy,5790894,Beginners,R,8/26/2011,105,Ewan McGregor,Mike Mills,2010,80.96543750000001,2011-08-26
5399,-27940037,75000000,Lionsgate,USA,Robert Luketic,Action,47059963,Killers,PG-13,6/4/2010,100,Katherine Heigl,Bob DeRosa,2010,-37.25338266666667,2010-06-04
5401,23032453,30000000,Summit Entertainment,USA,Gary Winick,Adventure,53032453,Letters to Juliet,PG,5/14/2010,100,Amanda Seyfried,Jose Rivera,2010,76.77484333333334,2010-05-14
5402,-2770942,5000000,Olympus Pictures,USA,John Cameron Mitchell,Drama,2229058,Rabbit Hole,PG-13,1/28/2011,91,Nicole Kidman,David Lindsay-Abaire,2010,-55.41884,2011-01-28
5403,-9379984,9500000,Millennium Films,USA,David Schwimmer,Crime,120016,Trust,R,3/9/2012,106,Clive Owen,Andy Bellin,2010,-98.73667368421053,2012-03-09
5405,-28020259,52000000,EuropaCorp,France,Pierre Morel,Action,23979741,Par�s en la Mira,R,2/5/2010,92,John Travolta,Adi Hasak,2010,-53.88511346153846,2010-02-05
5407,-64946340,100000000,Universal Pictures,UK,Paul Greengrass,Action,35053660,Green Zone,R,3/12/2010,115,Matt Damon,Brian Helgeland,2010,-64.94634,2010-03-12
5408,17311365,3500000,Focus Features,USA,Lisa Cholodenko,Comedy,20811365,The Kids Are All Right,R,7/30/2010,106,Annette Bening,Lisa Cholodenko,2010,494.6104285714286,2010-07-30
5409,-17253059,50000000,Warner Bros.,USA,Clint Eastwood,Drama,32746941,Hereafter,PG-13,10/22/2010,129,Matt Damon,Peter Morgan,2010,-34.506118,2010-10-22
5410,-3731172,28000000,Relativity Media,USA,Brian Levant,Action,24268828,The Spy Next Door,PG,1/15/2010,94,Jackie Chan,Jonathan Bernstein,2010,-13.325614285714286,2010-01-15
5411,15606376,20000000,Focus Features,USA,Anton Corbijn,Crime,35606376,The American,R,9/1/2010,105,George Clooney,Rowan Joffe,2010,78.03188,2010-09-01
5412,-7882810,8000000,Magic Light Pictures,UK,Jonathan Lynn,Action,117190,Wild Target,PG-13,6/18/2010,98,Bill Nighy,Lucinda Coxon,2010,-98.53512500000001,2010-06-18
5413,-5197476,6000000,Sedic International,Japan,Takashi Miike,Action,802524,13 Assassins,R,9/25/2010,141,K�ji Yakusho,Kaneo Ikegami,2010,-86.6246,2010-09-25
5414,-24324687,80000000,Warner Bros.,USA,Zack Snyder,Animation,55675313,Legend of the Guardians: The Owls of Ga'Hoole,PG,9/24/2010,97,Jim Sturgess,John Orloff,2010,-30.405858749999997,2010-09-24
5415,-12471908,22000000,River Road Entertainment,USA,Doug Liman,Biography,9528092,Fair Game,PG-13,12/3/2010,108,Naomi Watts,Jez Butterworth,2010,-56.690490909090904,2010-12-03
5416,7875481,37000000,Warner Bros.,USA,Kevin Smith,Action,44875481,Cop Out,R,2/26/2010,107,Bruce Willis,Robb Cullen,2010,21.285083783783783,2010-02-26
5417,12400223,30000000,Summit Entertainment,USA,Jon M. Chu,Drama,42400223,Step Up 3D,PG-13,8/6/2010,107,Sharni Vinson,Amy Andelson,2010,41.33407666666667,2010-08-06
5418,-3797257,23000000,Studio Ghibli,Japan,Hiromasa Yonebayashi,Animation,19202743,The Secret World of Arrietty,G,2/17/2012,94,Bridgit Mendler,Mary Norton,2010,-16.50981304347826,2012-02-17
5419,22739347,20000000,Screen Gems,USA,Neil LaBute,Comedy,42739347,Death at a Funeral,R,4/16/2010,92,Chris Rock,Dean Craig,2010,113.69673499999999,2010-04-16
5420,-957510,25000000,Miramax,USA,Troy Nixey,Fantasy,24042490,Don't Be Afraid of the Dark,R,8/26/2011,99,Katie Holmes,Guillermo del Toro,2010,-3.83004,2011-08-26
5421,-7981305,12000000,Dharma Productions,India,Karan Johar,Adventure,4018695,My Name Is Khan,PG-13,2/12/2010,165,Shah Rukh Khan,Shibani Bathija,2010,-66.510875,2010-02-12
5422,-18205165,32000000,Universal Pictures,USA,Miguel Sapochnik,Action,13794835,Repo Men,R,3/19/2010,111,Jude Law,Eric Garcia,2010,-56.891140625000006,2010-03-19
5423,16661504,20000000,Regency Enterprises,USA,Jason Friedberg,Adventure,36661504,Vampires Suck,PG-13,8/18/2010,82,Jenn Proske,Jason Friedberg,2010,83.30752,2010-08-18
5424,-8988268,40000000,Bad Robot,USA,Roger Michell,Comedy,31011732,Morning Glory,PG-13,11/10/2010,100,Rachel McAdams,Aline Brosh McKenna,2010,-22.470670000000002,2010-11-10
5425,-10560937,15000000,Not specified,UK,John Wells,Drama,4439063,The Company Men,R,2/11/2011,104,Ben Affleck,John Wells,2010,-70.40624666666668,2011-02-11
5427,12022256,48000000,Twentieth Century Fox Film Corporation,USA,Michael Lembeck,Comedy,60022256,Tooth Fairy,PG,1/22/2010,101,Dwayne Johnson,Lowell Ganz,2010,25.046366666666664,2010-01-22
5428,-631531,650000,Glass Eye Pix,USA,Jim Mickle,Drama,18469,Stake Land,R,12/9/2011,98,Connor Paolo,Nick Damici,2010,-97.15861538461539,2011-12-09
5430,24713955,35000000,Walt Disney Pictures,USA,Randall Wallace,Biography,59713955,Secretariat,PG,10/8/2010,123,Diane Lane,Mike Rich,2010,70.6113,2010-10-08
5431,-401983,500000,Realitism Films,France,Quentin Dupieux,Comedy,98017,Rubber,R,11/10/2010,82,Stephen Spinella,Quentin Dupieux,2010,-80.39659999999999,2010-11-10
5433,-18752184,22000000,Mediapro,USA,Woody Allen,Comedy,3247816,You Will Meet a Tall Dark Stranger,R,10/22/2010,100,Anthony Hopkins,Woody Allen,2010,-85.2372,2010-10-22
5435,-12785034,13000000,Hero Entertainment,USA,Michael Winterbottom,Crime,214966,The Killer Inside Me,R,12/17/2010,109,Casey Affleck,John Curran,2010,-98.34641538461538,2010-12-17
5436,-69220739,112000000,Twentieth Century Fox Film Corporation,USA,Rob Letterman,Adventure,42779261,Gulliver's Travels,PG,12/25/2010,85,Jack Black,Joe Stillman,2010,-61.804231249999994,2010-12-25
5437,-24793912,25000000,Les Productions du Tr�sor,France,Guillaume Canet,Comedy,206088,Little White Lies,NOT RATED,10/20/2010,134,Fran�ois Cluzet,Guillaume Canet,2010,-99.17564800000001,2010-10-20
5438,-1539005,10000000,Broadway Video,USA,Jorma Taccone,Action,8460995,MacGruber,R,5/21/2010,90,Will Forte,Will Forte,2010,-15.390049999999999,2010-05-21
5439,81752907,3000000,Paramount Pictures,USA,Tod Williams,Horror,84752907,Paranormal Activity 2,R,10/22/2010,91,Katie Featherston,Michael R. Perry,2010,2725.0969,2010-10-22
5440,39234350,1800000,Strike Entertainment,France,Daniel Stamm,Drama,41034350,El �ltimo exorcismo,PG-13,8/27/2010,87,Patrick Fabian,Huck Botko,2010,2179.686111111111,2010-08-27
5441,-20203976,22000000,Millennium Films,USA,John Curran,Drama,1796024,Stone,R,10/22/2010,105,Edward Norton,Angus MacLachlan,2010,-91.83625454545454,2010-10-22
5442,-14195701,32000000,New Line Cinema,USA,Nanette Burstein,Comedy,17804299,Going the Distance,R,9/3/2010,100,Drew Barrymore,Geoff LaTulippe,2010,-44.361565625,2010-09-03
5443,-6617054,7000000,"Last Picture Company, The",USA,Spencer Susser,Comedy,382946,Hesher,R,6/25/2011,106,Joseph Gordon-Levitt,Spencer Susser,2010,-94.52934285714286,2011-06-25
5445,-7996331,8000000,Annapurna Productions,USA,Mitch Glazer,Drama,3669,Passion Play,R,2011,94,Mickey Rourke,Mitch Glazer,2010,-99.9541375,2011-01-01
5447,-3946370,4000000,The Weinstein Company,USA,Abe Sylvia,Comedy,53630,Dirty Girl,R,7/7/2011,90,Juno Temple,Abe Sylvia,2010,-98.65925,2011-07-07
5448,-5716871,12500000,Omega Entertainment,USA,Tony Goldwyn,Biography,6783129,Conviction,R,11/5/2010,107,Hilary Swank,Pamela Gray,2010,-45.734967999999995,2010-11-05
5450,-24993089,25000000,GK Films,USA,William Monahan,Crime,6911,London Boulevard,R,11/26/2010,103,Colin Farrell,William Monahan,2010,-99.97235599999999,2010-11-26
5451,-13461796,25000000,"American Film Company, The",USA,Robert Redford,Crime,11538204,The Conspirator,PG-13,4/15/2011,122,Robin Wright,James D. Solomon,2010,-53.847184000000006,2011-04-15
5453,-19722057,20000000,Miramax,USA,Julie Taymor,Comedy,277943,The Tempest,PG-13,1/7/2011,110,Helen Mirren,Julie Taymor,2010,-98.610285,2011-01-07
5454,455447,7000000,Scott Free Productions,USA,Jay Duplass,Comedy,7455447,Cyrus,R,7/16/2010,91,John C. Reilly,Mark Duplass,2010,6.506385714285715,2010-07-16
5455,20246011,80000000,Warner Bros.,USA,Eric Brevig,Animation,100246011,Yogi Bear,PG,12/17/2010,100,Dan Aykroyd,J.R. Ventimilia,2010,25.30751375,2010-12-17
5456,5218921,15000000,Screen Gems,USA,Shana Feste,Drama,20218921,Country Strong,PG-13,1/7/2011,117,Garrett Hedlund,Shana Feste,2010,34.792806666666664,2011-01-07
5458,-451570,500000,Stacey Testro International,USA,Nick Tomnay,Comedy,48430,The Perfect Host,R,5/7/2011,100,David Hyde Pierce,Nick Tomnay,2010,-90.31400000000001,2011-05-07
5460,-9995167,10000000,Ealing Studios,UK,John Landis,Comedy,4833,Burke and Hare,R,9/9/2011,91,Bill Bailey,Piers Ashworth,2010,-99.95167000000001,2011-09-09
5464,-24865096,25000000,Aramid Entertainment Fund,USA,Taylor Hackford,Biography,134904,Love Ranch,R,1/6/2011,100,Helen Mirren,Mark Jacobson,2010,-99.460384,2011-01-06
5465,-6105202,7200000,Audley Films,UK,Nigel Cole,Biography,1094798,Made in Dagenham,R,6/3/2011,113,Sally Hawkins,William Ivory,2010,-84.79447222222221,2011-06-03
5466,-4396720,4500000,10th Hole Productions,USA,Galt Niederhoffer,Comedy,103280,The Romantics,PG-13,5/26/2010,100,Katie Holmes,Galt Niederhoffer,2010,-97.70488888888889,2010-05-26
5469,-2288790,5000000,Temple Hill Entertainment,USA,Dan Rush,Comedy,2711210,Everything Must Go,R,10/14/2011,97,Will Ferrell,Dan Rush,2010,-45.7758,2011-10-14
5470,-39335749,45000000,Rogue,New Zealand,Sngmoo Lee,Action,5664251,The Warrior's Way,R,12/3/2010,100,Dong-gun Jang,Sngmoo Lee,2010,-87.41277555555556,2010-12-03
5471,-10362510,25000000,Rogue,USA,Wes Craven,Horror,14637490,My Soul to Take,R,10/8/2010,100,Max Thieriot,Wes Craven,2010,-41.45004,2010-10-08
5472,-19145306,31000000,CBS Films,USA,Tom Vaughan,Drama,11854694,Extraordinary Measures,PG,1/22/2010,106,Brendan Fraser,Robert Nelson Jacobs,2010,-61.75905161290323,2010-01-22
5474,-738000,800000,ArieScope Pictures,USA,Adam Green,Comedy,62000,Hatchet II,R,2010-11,85,Danielle Harris,Adam Green,2010,-92.25,2010-11-01
5475,-16355212,50000000,Twentieth Century Fox Film Corporation,USA,Tom Dey,Comedy,33644788,Marmaduke,PG,6/4/2010,100,Owen Wilson,Tim Rasmussen,2010,-32.710423999999996,2010-06-04
5483,-18816646,20000000,Hyde Park Films,USA,Kevin Munroe,Action,1183354,Dylan Dog: Dead of Night,PG-13,4/29/2011,100,Brandon Routh,Thomas Dean Donnelly,2010,-94.08323,2011-04-29
5485,-13960131,15000000,An Olive Branch Productions,Canada,George Hickenlooper,Biography,1039869,Casino Jack,R,1/7/2011,108,Kevin Spacey,Norman Snider,2010,-93.06754000000001,2011-01-07
5488,-11898118,12000000,Company Films,USA,Malcolm Venville,Comedy,101882,Henry's Crime,R,1/14/2011,108,Keanu Reeves,Sacha Gervasi,2010,-99.15098333333333,2011-01-14
5492,-41414247,85000000,CD2 Films,USA,Brad Peyton,Action,43585753,Cats & Dogs: The Revenge of Kitty Galore,PG,7/30/2010,100,Bette Midler,Ron J. Friedman,2010,-48.72264352941176,2010-07-30
5493,-17403744,35000000,Summit Entertainment,USA,Roger Kumble,Comedy,17596256,Furry Vengeance,PG,4/30/2010,100,Brendan Fraser,Michael Carnes,2010,-49.724982857142855,2010-04-30
5497,-9977803,10000000,Herrick Entertainment,USA,Brad Anderson,Horror,22197,Vanishing on 7th Street,R,2/5/2011,92,Hayden Christensen,Anthony Jaswinski,2010,-99.77803,2011-02-05
5498,324804,65000,Tiny Ponies,USA,Lena Dunham,Comedy,389804,Tiny Furniture,NOT RATED,3/30/2012,98,Lena Dunham,Lena Dunham,2010,499.6984615384616,2012-03-30
5499,5077977,20000000,Lions Gate Family Entertainment,USA,Anthony Bell,Animation,25077977,Alpha and Omega,PG,9/17/2010,90,Hayden Panettiere,Chris Denk,2010,25.389885,2010-09-17
5500,256011219,125000000,Warner Bros.,USA,David Yates,Adventure,381011219,Harry Potter and the Deathly Hallows: Part 2,PG-13,7/15/2011,130,Daniel Radcliffe,Steve Kloves,2011,204.80897520000002,2011-07-15
5501,-62759449,163000000,Universal Pictures,USA,Jon Favreau,Action,100240551,Cowboys & Aliens,PG-13,7/29/2011,119,Daniel Craig,Roberto Orci,2011,-38.502729447852765,2011-07-29
5502,-8928198,250000000,Walt Disney Pictures,USA,Rob Marshall,Action,241071802,Pirates of the Caribbean: On Stranger Tides,PG-13,5/20/2011,100,Johnny Depp,Ted Elliott,2011,-3.5712792,2011-05-20
5503,20060689,15000000,FilmDistrict,USA,Nicolas Winding Refn,Crime,35060689,Drive,R,9/16/2011,100,Ryan Gosling,Hossein Amini,2011,133.73792666666665,2011-09-16
5504,144708112,25000000,DreamWorks,USA,Tate Taylor,Drama,169708112,The Help,PG-13,8/10/2011,146,Emma Stone,Tate Taylor,2011,578.832448,2011-08-10
5505,34351197,50000000,Carousel Productions (II),USA,Glenn Ficarra,Comedy,84351197,"Crazy, Stupid, Love.",PG-13,7/29/2011,100,Steve Carell,Dan Fogelman,2011,68.702394,2011-07-29
5506,12515793,90000000,Columbia Pictures,USA,David Fincher,Crime,102515793,The Girl with the Dragon Tattoo,R,12/21/2011,158,Daniel Craig,Steven Zaillian,2011,13.906436666666666,2011-12-21
5508,136606725,32500000,Universal Pictures,USA,Paul Feig,Comedy,169106725,Bridesmaids,R,5/13/2011,125,Kristen Wiig,Kristen Wiig,2011,420.32838461538466,2011-05-13
5509,-45607498,82000000,Warner Bros.,USA,Zack Snyder,Action,36392502,Sucker Punch,PG-13,3/25/2011,110,Emily Browning,Zack Snyder,2011,-55.618900000000004,2011-03-25
5510,31030624,150000000,Paramount Pictures,USA,Kenneth Branagh,Action,181030624,Thor,PG-13,5/6/2011,115,Chris Hemsworth,Ashley Miller,2011,20.68708266666667,2011-05-06
